148.050000    3.157   -0.800   -0.594 
148.052778    3.135   -0.835   -0.753 
148.055556    3.075   -0.869   -0.968 
148.058333    3.056   -0.959   -1.011 
148.061111    3.132   -0.966   -0.942 
148.063889    3.081   -1.241   -0.801 
148.066667    2.856   -1.510   -0.801 
148.069444    2.692   -1.659   -0.551 
148.072222    2.471   -2.079   -0.159 
148.075000    2.649   -2.066   -0.238 
148.077778    2.567   -2.033   -0.249 
148.080556    2.698   -1.826   -0.271 
148.083333    2.843   -1.768   -0.065 
148.086111    3.122   -2.311    1.166 
148.088889    3.297   -2.125   -0.122 
148.091667    3.583   -2.057    0.130 
148.094444    4.896   -1.397    2.625 
148.097222    5.228    0.235    2.661 
148.100000    4.802    2.129    1.559 
148.102778    5.567    1.506    0.970 
148.105556    4.038    0.978    1.835 
148.108333    3.560    1.401    1.909 
148.111111    3.619    1.060    0.715 
148.113889    2.565   -2.035   -3.148 
148.116667    2.274   -1.435   -3.876 
148.119444    2.547   -0.724   -3.794 
148.122222    1.912   -0.593   -4.372 
148.125000    1.740    0.212   -4.389 
148.127778    2.182   -0.295   -4.040 
148.130556    1.590   -1.791   -3.323 
148.133333    1.093   -2.168   -3.567 
148.136111    1.818    1.795   -3.210 
148.138889    2.743    1.596   -2.485 
148.141667    2.917    1.335   -1.340 
148.144444    4.186   -0.797    0.665 
148.147222    3.727    0.594   -0.843 
148.150000    2.047    2.969   -2.632 
148.152778    1.763    0.142   -3.581 
148.155556   -1.133   -1.786   -3.098 
148.158333    1.958    3.242   -1.550 
148.161111    2.323    1.824   -2.458 
148.163889   -1.450   -3.330   -1.511 
148.166667   -3.308   -3.821   -0.025 
148.169444   -3.360   -4.003   -0.480 
148.172222   -3.467   -3.725   -0.548 
148.175000   -3.261   -3.297   -0.497 
148.177778   -3.522   -4.544    0.143 
148.180556   -3.179   -4.014   -0.958 
148.183333   -2.586   -2.664   -2.652 
148.186111   -1.358   -2.164    1.808 
148.188889    0.001   -0.771    6.181 
148.191667    1.687    1.522    1.672 
148.194444    2.361    2.896   -3.660 
148.197222    1.959    2.011    0.188 
148.200000    2.646    1.378    1.912 
148.202778    2.682    1.849    4.540 
148.205556    1.884   -1.960    1.783 
148.208333    1.523   -4.908    1.691 
148.211111    0.717   -6.120    1.354 
148.213889    1.042   -6.336    0.820 
148.216667    0.787   -5.862    2.073 
148.219444    1.099   -5.763    1.804 
148.222222    0.707   -5.403    2.854 
148.225000    0.864   -5.436    3.170 
148.227778   -0.265   -5.428    3.191 
148.230556   -0.688   -5.269    3.173 
148.233333    0.287   -4.289    4.177 
148.236111    0.182   -3.837    4.065 
148.238889   -0.308   -2.546    4.460 
148.241667   -0.468   -2.640    4.425 
148.244444   -0.006   -4.549    4.185 
148.247222    2.158   -3.815    4.350 
148.250000    2.667   -2.348    4.688 
148.252778    1.292   -1.439    4.788 
148.255556    0.226   -1.738    4.771 
148.258333   -0.137   -2.380    5.521 
148.261111    0.189   -1.824    6.273 
148.263889    0.799    0.165    6.316 
148.266667   -0.216    0.999    6.213 
148.269444    0.542    0.194    6.395 
148.272222    1.206    0.635    6.066 
148.275000    0.989    1.660    5.624 
148.277778    2.096    1.087    5.664 
148.280556    2.298    1.737    5.389 
148.283333    2.315    2.199    4.933 
148.286111    2.609    3.432    3.868 
148.288889    2.798    1.165    4.297 
148.291667    2.336   -1.688    5.368 
148.294444    2.216   -1.807    5.073 
148.297222    1.551   -1.286    4.893 
148.300000    2.363   -0.103    4.419 
148.302778    3.051    0.160    5.520 
148.305556    3.148    0.000    5.674 
148.308333    2.819   -0.852    5.278 
148.311111    1.815   -2.118    4.990 
148.313889    2.423   -1.303    5.461 
148.316667    2.169   -2.145    5.583 
148.319444    1.060   -3.218    4.942 
148.322222    2.430   -1.608    5.120 
148.325000    2.520   -0.682    4.719 
148.327778    0.338   -3.444    2.670 
148.330556   -1.234   -2.571   -0.719 
148.333333   -1.414   -3.138   -1.215 
148.336111   -1.933   -3.282   -1.544 
148.338889   -1.613   -3.733   -1.111 
148.341667   -0.865   -5.852    0.068 
148.344444   -0.988   -5.865   -0.185 
148.347222   -1.808   -5.217   -0.672 
148.350000   -2.435   -5.195   -1.349 
148.352778   -3.311   -5.084   -0.949 
148.355556   -3.400   -4.267   -1.054 
148.358333   -3.845   -3.669   -2.046 
148.361111   -3.552   -5.002   -1.625 
148.363889   -3.881   -4.922   -1.903 
148.366667   -3.137   -4.969   -2.361 
148.369444   -3.438   -3.836   -3.032 
148.372222   -3.476   -4.195   -2.940 
148.375000   -3.953   -4.236   -2.802 
148.377778   -3.567   -5.339   -0.713 
148.380556   -3.130   -5.142    0.617 
148.383333   -2.840   -5.327    1.806 
148.386111   -2.359   -4.820    3.248 
148.388889   -3.535   -3.899    1.910 
148.391667   -3.398   -4.080    2.471 
148.394444   -3.678   -4.474    2.637 
148.397222   -3.062   -5.074    0.981 
148.400000   -2.586   -5.146   -0.478 
148.402778   -0.658   -3.979   -3.180 
148.405556   -0.970   -4.270   -3.982 
148.408333   -1.158   -4.030   -3.584 
148.411111   -1.140   -3.739   -3.990 
148.413889   -1.339   -4.713   -3.346 
148.416667   -1.445   -5.374   -2.158 
148.419444   -1.263   -4.022   -4.085 
148.422222   -0.945   -4.624   -3.237 
148.425000   -0.828   -4.669   -2.914 
148.427778   -1.031   -4.786   -2.809 
148.430556   -1.052   -4.898   -3.070 
148.433333   -1.053   -4.565   -3.703 
148.436111   -1.548   -3.613   -4.177 
148.438889   -1.166   -3.340   -1.879 
148.441667   -1.970   -4.547   -2.852 
148.444444   -1.991   -4.384   -3.150 
148.447222   -2.375   -1.645   -5.889 
148.450000   -2.288   -1.624   -5.932 
148.452778   -2.305   -1.886   -6.056 
148.455556   -2.667   -2.238   -6.901 
148.458333   -3.017   -2.192   -6.874 
148.461111   -3.547   -3.308   -6.222 
148.463889   -3.081   -5.504   -4.670 
148.466667   -3.199   -5.101   -4.217 
148.469444   -2.910   -4.850   -4.386 
148.472222   -2.871   -4.206   -4.331 
148.475000   -3.498   -3.691   -4.256 
148.477778   -3.281   -3.753   -4.604 
148.480556   -2.437   -4.678   -3.757 
148.483333   -2.661   -5.060   -3.535 
148.486111   -2.593   -5.217   -3.398 
148.488889   -2.671   -5.071   -3.012 
148.491667   -2.676   -6.232   -2.144 
148.494444   -1.641   -6.962   -0.614 
148.497222   -0.455   -7.052    1.218 
148.500000   -0.638   -7.042    1.312 
148.502778   -0.373   -7.250    0.706 
148.505556   -1.502   -7.302    0.662 
148.508333    0.026   -7.445    0.264 
148.511111   -0.244   -7.518   -0.272 
148.513889   -0.660   -7.489   -0.311 
148.516667   -0.330   -7.321   -1.367 
148.519444   -1.049   -7.387   -0.375 
148.522222   -1.670   -7.231    0.066 
148.525000   -1.444   -6.741   -0.156 
148.527778   -1.817   -6.693    0.373 
148.530556   -1.151   -5.524    2.244 
148.533333   -1.824   -5.286    2.342 
148.536111   -1.984   -5.215    2.315 
148.538889   -2.022   -5.526    1.411 
148.541667   -1.571   -5.287    1.070 
148.544444   -1.854   -5.519    1.056 
148.547222   -0.546   -5.770    0.744 
148.550000   -2.997   -4.739    1.028 
148.552778   -3.389   -4.705    0.392 
148.555556   -2.784   -5.274    0.056 
148.558333   -2.166   -5.260    0.523 
148.561111   -1.400   -5.390    0.679 
148.563889   -2.189   -5.267   -0.029 
148.566667   -2.598   -4.555   -0.782 
148.569444   -3.120   -4.708   -1.204 
148.572222   -3.357   -4.605   -1.221 
148.575000   -2.221   -4.827    0.353 
148.577778   -1.962   -4.698    1.542 
148.580556   -2.646   -4.573    1.435 
148.583333   -3.241   -4.063    1.073 
148.586111   -3.349   -3.841    1.595 
148.588889   -3.370   -3.650    1.988 
148.591667   -3.840   -2.911    1.752 
148.594444   -2.491   -2.572    2.842 
148.597222   -2.493   -2.328    2.988 
148.600000   -3.320   -2.663    2.521 
148.602778   -2.574   -3.860    1.853 
148.605556   -2.399   -3.867    1.321 
148.608333   -1.978   -3.864    2.079 
148.611111   -2.548   -4.030    2.156 
148.613889   -2.347   -4.400    2.642 
148.616667   -2.872   -4.077    1.956 
148.619444   -2.458   -4.299    3.053 
148.622222   -2.497   -4.715    4.074 
148.625000   -2.607   -4.724    4.024 
148.627778   -2.317   -4.983    4.306 
148.630556   -2.062   -4.827    4.693 
148.633333   -2.156   -4.593    3.984 
148.636111    0.049   -3.932    5.092 
148.638889    0.720   -3.391    5.444 
148.641667    0.508   -3.876    5.721 
148.644444    0.106   -4.180    6.311 
148.647222   -2.609   -4.784    5.356 
148.650000   -2.576   -5.021    5.108 
148.652778   -1.599   -4.293    5.461 
148.655556   -0.727   -3.832    5.358 
148.658333   -0.954   -4.199    4.990 
148.661111   -1.029   -4.721    5.539 
148.663889   -0.582   -4.713    5.526 
148.666667   -0.959   -4.955    5.640 
148.669444   -0.759   -4.828    5.737 
148.672222   -0.009   -4.592    6.152 
148.675000    1.365   -4.608    7.167 
148.677778    1.388   -4.502    7.388 
148.680556    0.713   -4.324    6.187 
148.683333    1.037   -4.318    6.535 
148.686111    1.320   -4.100    6.716 
148.688889    0.957   -3.744    7.455 
148.691667    1.558   -3.294    7.436 
148.694444    1.561   -1.963    7.542 
148.697222    1.701   -1.461    8.150 
148.700000    1.990   -1.078    7.555 
148.702778    2.015   -1.761    5.852 
148.705556    2.303    0.350    6.996 
148.708333    2.638    1.358    6.818 
148.711111    2.781    1.345    5.551 
148.713889    2.582    1.142    5.500 
148.716667    2.676    0.549    5.787 
148.719444    3.436    0.830    5.745 
148.722222    4.085    1.078    6.114 
148.725000    4.792    2.328    6.244 
148.727778    4.045    2.198    5.566 
148.730556    4.007    2.864    4.898 
148.733333    4.616    4.253    4.049 
148.736111    4.204    3.825    4.649 
148.738889    4.719    4.522    2.407 
148.741667    5.558    4.084    5.613 
148.744444    5.597    4.230    5.737 
148.747222    5.357    3.877    5.851 
148.750000    5.830    4.535    5.248 
148.752778    5.882    5.209    4.637 
148.755556    6.059    5.332    4.562 
148.758333    5.976    5.387    4.494 
148.761111    5.708    4.748    4.288 
